iter,case,relation,is_new_relation,classification_source,head_type,tail_type,definition
iter0,case4_detail_strict,studentCount_Postgraduate,True,inferred_from_base_schema,University,StudentCount_Postgraduate,indicates that a university has a specific number of postgraduate students enrolled
iter0,case4_detail_strict,studentCount_Undergraduate,True,inferred_from_base_schema,University,StudentCount_Undergraduate,indicates that a university has a specific number of undergraduate students enrolled
iter0,case4_detail_strict,studentTotal,True,inferred_from_base_schema,University,StudentTotal,indicates that a university has a total number of students enrolled
iter0,case4_detail_strict,studentType,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,studiedAt,False,inferred_from_base_schema,Photographer,EducationalInstitution,indicates that a photographer pursued formal education at an applied arts school
iter0,case4_detail_strict,studiesAt,True,inferred_from_base_schema,Person,EducationalInstitution,Indicates that a person studies at an educational institution.
iter0,case4_detail_strict,succeededBy,False,inferred_from_base_schema,Politician,Politician,indicates that one politician succeeded another in a political role
iter0,case4_detail_strict,successor,False,inferred_from_base_schema,Politician,Politician,represents the relationship where one politician succeeds another in a political role
iter0,case4_detail_strict,support,True,inferred_from_base_schema,University,StudentPopulation,indicates that a university institution provides support services to a student body
iter0,case4_detail_strict,team,True,inferred_from_base_schema,Player,Team,indicates that a player competes with a specific team
iter0,case4_detail_strict,teamLocation,True,inferred_from_base_schema,Athlete,Stadium,indicates that an athletes team is based at a specific stadium
iter0,case4_detail_strict,technicalCampusAffiliation,True,inferred_from_base_schema,EducationalInstitution,RegulatoryBody,indicates that an educational institution is affiliated with a regulatory body responsible for technical education
iter0,case4_detail_strict,technicalCampusStatus,True,inferred_from_base_schema,EducationalInstitution,GrantStatus,represents the relationship where an educational institution is granted a specific status by a regulatory body
iter0,case4_detail_strict,timeZone,False,inferred_from_base_schema,City,Timezone,indicates that a city operates within a specific time zone
iter0,case4_detail_strict,timezone,False,inferred_from_base_schema,City,StandardTimezone,indicates that a city operates under a specific time zone
iter0,case4_detail_strict,toTheSouthEastOf,False,inferred_from_base_schema,County,County,indicates that one county is located to the southeast of another county
iter0,case4_detail_strict,tookPartIn,True,inferred_from_base_schema,Astronaut,SpaceMission,represents the relationship where an astronaut engages in a space-related activity
iter0,case4_detail_strict,totalArea,True,inferred_from_base_schema,Country,Area,indicates that a country has a specific total area
iter0,case4_detail_strict,totalNumberOfStudents,True,inferred_from_base_schema,University,TotalNumberOfStudents,indicates that a university has a specific total number of students enrolled
iter0,case4_detail_strict,totalStudents,True,inferred_from_base_schema,University,TotalStudents,indicates that a university has a total number of students enrolled
iter0,case4_detail_strict,type,False,inferred_from_base_schema,,,
iter0,case4_detail_strict,undergraduatePopulation,True,inferred_from_base_schema,University,UndergraduatePopulation,represents the relationship where a university has a specific number of undergraduate students
iter0,case4_detail_strict,undergraduateStudentCount,True,inferred_from_base_schema,University,UndergraduateStudentCount,indicates that a university has a specific count of undergraduate students
iter0,case4_detail_strict,undergraduateStudents,True,inferred_from_base_schema,University,UndergraduateStudents,indicates that a university has a specific number of undergraduate students enrolled
iter0,case4_detail_strict,undergraduateTotal,True,inferred_from_base_schema,University,UndergraduateTotal,indicates that a university has a specific number of undergraduate students
iter0,case4_detail_strict,undergraduates,True,inferred_from_base_schema,EducationalInstitution,Undergraduates,indicates that an educational institution has a count of students enrolled in undergraduate programs
iter0,case4_detail_strict,utcOffset,False,inferred_from_base_schema,City,UTCOffset,indicates that a city has a UTC offset
iter0,case4_detail_strict,wasFoundedBy,True,inferred_from_base_schema,BroadcastingCompany,FoundingEntity,indicates that a broadcasting company was founded by a specific founding entity
iter0,case4_detail_strict,wasInOfficeWhile,True,inferred_from_base_schema,Individual,Presidency,indicates that an individual held a position during a specific presidency
iter0,case4_detail_strict,wasMemberOf,True,inferred_from_base_schema,HistoricalFigure,SpaceMission,represents the relationship where a historical figure was part of a space mission
iter0,case4_detail_strict,wasOn,True,inferred_from_base_schema,MilitaryPerson,SpaceMission,indicates that a military person participated in a space mission
iter0,case4_detail_strict,weight,False,inferred_from_base_schema,Individual,Weight,indicates that an individuals weight is measured
iter0,case4_detail_strict,winLeague,True,inferred_from_base_schema,SportsTeam,League,indicates that a sports team has won a league
iter0,case4_detail_strict,winLeagueTitle,True,inferred_from_base_schema,SportsTeam,ProfessionalLeague,indicates that a sports team has won a league title
iter0,case4_detail_strict,winningLeague,True,inferred_from_base_schema,SportsClub,League,indicates that a sports club won a league
iter0,case4_detail_strict,wonLeague,True,inferred_from_base_schema,SportsTeam,League,indicates that a sports team has won a league championship
iter0,case4_detail_strict,wrote,True,inferred_from_base_schema,Author,Book,represents the relationship where an author creates a book
iter0,case4_detail_strict,year,False,inferred_from_base_schema,League,Year,indicates that a league takes place in a specific year
iter0,case4_detail_strict,yearErected,True,inferred_from_base_schema,HistoricalMonument,Year,represents the relationship where a monument is associated with a specific year of erection
iter0,case4_detail_strict,yearInLeague,True,inferred_from_base_schema,SportsTeam,Year,indicates that a sports team has been in a league for a specific year
iter0,case4_detail_strict,yearInPosition,True,inferred_from_base_schema,HistoricalFigure,YearInPosition,indicates that a historical figure served in a leadership role for a specific year
iter0,case4_detail_strict,yearOfBirth,True,inferred_from_base_schema,Individual,Year,indicates that an individual was born in a specific year
iter0,case4_detail_strict,yearOfDeath,True,inferred_from_base_schema,Individual,Year,indicates that an individual died in a specific year
iter0,case4_detail_strict,yearOfGraduation,False,inferred_from_base_schema,Historian,Year,indicates that a historian graduated from their educational institution in a specific year
iter0,case4_detail_strict,youthFootballClub,True,inferred_from_base_schema,Athlete,YouthFootballClub,indicates that an athlete was initially nurtured by a youth football club
iter0,case4_detail_strict,youthSideOf,True,inferred_from_base_schema,Athlete,SportsTeam,indicates that an athlete is part of a youth team of a sports team
iter0,case4_detail_strict,youthTeam,True,inferred_from_base_schema,Athlete,SportsTeam,represents the relationship where an athlete played for a youth team
iter0,case5_concat,CEO,True,inferred_from_base_schema,Company,CEO,indicates that a company is led by a chief executive officer
iter0,case5_concat,aboveSeaLevel,True,inferred_from_base_schema,City,AboveSeaLevel,indicates that a city is located above a certain sea level
iter0,case5_concat,absoluteMagnitude,False,inferred_from_base_schema,Asteroid,AbsoluteMagnitude,indicates that an asteroid has a specific absolute magnitude
iter0,case5_concat,absolute_magnitude,False,inferred_from_base_schema,CelestialBody,AbsoluteMagnitude,represents the relationship where an asteroid has a specific brightness measurement
